Position, TimeStamp, PropId, EOSUsername, UPXCost
95447058,2021-09-29T19:49:47.500,78053214267194,ccq4ysfigro5,10.00 UPX
95447098,2021-09-29T19:49:54.500,78053214267194,ccq4ysfigro5,10.00 UPX
95447143,2021-09-29T19:50:02.500,78053214267194,ccq4ysfigro5,10.00 UPX
95447193,2021-09-29T19:50:11.500,78053214267194,ccq4ysfigro5,10.00 UPX
95447244,2021-09-29T19:50:24.000,78053214267194,ccq4ysfigro5,10.00 UPX
95447313,2021-09-29T19:50:42.500,78053214267194,ccq4ysfigro5,10.00 UPX
95448092,2021-09-29T19:54:01.000,78053214267194,ccq4ysfigro5,10.00 UPX
95448250,2021-09-29T19:54:26.500,78053214267194,ccq4ysfigro5,10.00 UPX
95448304,2021-09-29T19:54:39.500,78053214267194,ccq4ysfigro5,10.00 UPX
95448341,2021-09-29T19:54:47.000,78053214267194,ccq4ysfigro5,10.00 UPX
95448382,2021-09-29T19:54:53.000,78053214267194,ccq4ysfigro5,10.00 UPX
95448447,2021-09-29T19:55:04.500,78053214267194,ccq4ysfigro5,10.00 UPX
95448496,2021-09-29T19:55:13.500,78053214267194,ccq4ysfigro5,10.00 UPX
95449492,2021-09-29T19:58:47.000,78053214267194,ccq4ysfigro5,10.00 UPX
95449563,2021-09-29T19:59:02.000,78053214267194,ccq4ysfigro5,10.00 UPX
95449637,2021-09-29T19:59:13.000,78053214267194,ccq4ysfigro5,10.00 UPX
95449687,2021-09-29T19:59:28.500,78053214267194,ccq4ysfigro5,10.00 UPX
95449754,2021-09-29T19:59:40.500,78053214267194,ccq4ysfigro5,10.00 UPX
95449799,2021-09-29T19:59:46.500,78053214267194,ccq4ysfigro5,10.00 UPX
95452017,2021-09-29T20:03:42.000,78053214267194,ccq4ysfigro5,10.00 UPX
95452239,2021-09-29T20:04:33.000,78053214267194,ccq4ysfigro5,10.00 UPX
95452384,2021-09-29T20:05:06.000,78053214267194,ccq4ysfigro5,10.00 UPX
95452596,2021-09-29T20:05:44.000,78053214267194,ccq4ysfigro5,10.00 UPX
95452788,2021-09-29T20:06:20.500,78053214267194,ccq4ysfigro5,10.00 UPX
95452912,2021-09-29T20:06:37.500,78053214267194,ccq4ysfigro5,10.00 UPX
95453101,2021-09-29T20:06:50.500,78053214267194,ccq4ysfigro5,10.00 UPX
95455202,2021-09-29T20:13:00.000,78053214267194,ccq4ysfigro5,10.00 UPX
95455254,2021-09-29T20:13:15.000,78053214267194,ccq4ysfigro5,10.00 UPX
95455278,2021-09-29T20:13:21.000,78053214267194,ccq4ysfigro5,10.00 UPX
95455294,2021-09-29T20:13:28.000,78053214267194,ccq4ysfigro5,10.00 UPX
95455314,2021-09-29T20:13:34.500,78053214267194,ccq4ysfigro5,10.00 UPX
95455365,2021-09-29T20:13:44.500,78053214267194,ccq4ysfigro5,10.00 UPX
95456630,2021-09-29T20:18:31.500,78053214267194,ccq4ysfigro5,10.00 UPX
95456883,2021-09-29T20:19:26.000,78053214267194,ccq4ysfigro5,10.00 UPX
95456906,2021-09-29T20:19:32.500,78053214267194,ccq4ysfigro5,10.00 UPX
95457175,2021-09-29T20:20:40.000,78053214267194,ccq4ysfigro5,10.00 UPX
95457266,2021-09-29T20:20:58.500,78053214267194,ccq4ysfigro5,10.00 UPX
95457299,2021-09-29T20:21:09.500,78053214267194,ccq4ysfigro5,10.00 UPX
95457361,2021-09-29T20:21:21.000,78053214267194,ccq4ysfigro5,10.00 UPX
95458500,2021-09-29T20:25:48.000,78053214267194,ccq4ysfigro5,10.00 UPX
95458787,2021-09-29T20:26:20.500,78053214267194,ccq4ysfigro5,10.00 UPX
95458871,2021-09-29T20:26:26.500,78053214267194,ccq4ysfigro5,10.00 UPX
95458937,2021-09-29T20:26:33.500,78053214267194,ccq4ysfigro5,10.00 UPX
95459017,2021-09-29T20:26:46.500,78053214267194,ccq4ysfigro5,10.00 UPX
95459070,2021-09-29T20:26:54.500,78053214267194,ccq4ysfigro5,10.00 UPX
95459161,2021-09-29T20:27:07.500,78053214267194,ccq4ysfigro5,10.00 UPX
95460971,2021-09-29T20:31:09.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95461041,2021-09-29T20:31:24.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95461074,2021-09-29T20:31:30.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95461109,2021-09-29T20:31:39.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95461144,2021-09-29T20:31:45.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95461163,2021-09-29T20:31:51.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95461211,2021-09-29T20:32:00.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95461251,2021-09-29T20:32:07.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95461282,2021-09-29T20:32:12.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95461298,2021-09-29T20:32:18.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95462408,2021-09-29T20:36:09.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95462464,2021-09-29T20:36:25.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95462505,2021-09-29T20:36:31.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95462539,2021-09-29T20:36:36.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95462575,2021-09-29T20:36:42.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95462595,2021-09-29T20:36:48.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95462610,2021-09-29T20:36:54.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95471054,2021-09-29T21:03:24.000,81378912598000,ruckwz4mcsdh,40.00 UPX
95471206,2021-09-29T21:04:01.000,81378912598000,ruckwz4mcsdh,40.00 UPX
95475160,2021-09-29T21:15:57.500,78053214267194,chzjwjr5vflg,10.00 UPX
95528986,2021-09-30T00:20:28.500,81356145919400,bx4bgvbk24pd,20.00 UPX
95529075,2021-09-30T00:20:45.500,81356145919400,bx4bgvbk24pd,20.00 UPX
95529140,2021-09-30T00:20:55.500,81356145919400,bx4bgvbk24pd,20.00 UPX
95550528,2021-09-30T01:47:26.000,78053214267194,hpwfkfqwjdco,10.00 UPX
95551911,2021-09-30T01:54:23.500,82107328554437,xgzunj2ynjsu,20.00 UPX
95551953,2021-09-30T01:54:31.500,82107328554437,xgzunj2ynjsu,20.00 UPX
95551970,2021-09-30T01:54:40.000,82107328554437,xgzunj2ynjsu,20.00 UPX
95551990,2021-09-30T01:54:48.500,82107328554437,xgzunj2ynjsu,20.00 UPX
95552057,2021-09-30T01:55:03.000,82107328554437,xgzunj2ynjsu,20.00 UPX
95552125,2021-09-30T01:55:13.500,82107328554437,xgzunj2ynjsu,20.00 UPX
95552182,2021-09-30T01:55:24.000,82107328554437,xgzunj2ynjsu,20.00 UPX
95552283,2021-09-30T01:55:42.000,82107328554437,xgzunj2ynjsu,20.00 UPX
95552400,2021-09-30T01:55:53.500,82107328554437,xgzunj2ynjsu,20.00 UPX
95588347,2021-09-30T04:31:23.500,81356145919400,tmfjvn1nqny1,20.00 UPX
95598722,2021-09-30T05:28:07.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
95599477,2021-09-30T05:32:01.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
95599592,2021-09-30T05:32:33.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
95599687,2021-09-30T05:33:03.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
95599722,2021-09-30T05:33:13.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
95599750,2021-09-30T05:33:20.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
95599765,2021-09-30T05:33:30.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
95599845,2021-09-30T05:34:05.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
95599889,2021-09-30T05:34:13.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
95599917,2021-09-30T05:34:24.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
95603958,2021-09-30T05:58:23.000,79520616529774,atasxn2kbxjd,20.00 UPX
95604027,2021-09-30T05:59:03.500,79520616529774,atasxn2kbxjd,20.00 UPX
95609688,2021-09-30T06:23:02.000,78053214267194,kqdxpyehigqt,10.00 UPX
95609743,2021-09-30T06:23:18.000,78053214267194,kqdxpyehigqt,10.00 UPX
95609767,2021-09-30T06:23:25.000,78053214267194,kqdxpyehigqt,10.00 UPX
95613667,2021-09-30T06:43:55.000,81333278573795,rbivytjdmszq,10.00 UPX
95613692,2021-09-30T06:44:05.000,81333278573795,rbivytjdmszq,10.00 UPX
95613717,2021-09-30T06:44:12.000,81333278573795,rbivytjdmszq,10.00 UPX
95614072,2021-09-30T06:46:21.000,81333278573795,rbivytjdmszq,10.00 UPX
95614115,2021-09-30T06:46:29.000,81333278573795,rbivytjdmszq,10.00 UPX
95614136,2021-09-30T06:46:36.000,81333278573795,rbivytjdmszq,10.00 UPX
95632941,2021-09-30T08:36:19.000,79520616529774,qp2dsg3kpzcw,20.00 UPX
95633171,2021-09-30T08:37:42.500,79520616529774,qp2dsg3kpzcw,20.00 UPX
95633200,2021-09-30T08:37:51.000,79520616529774,qp2dsg3kpzcw,20.00 UPX
95633239,2021-09-30T08:38:06.000,79520616529774,qp2dsg3kpzcw,20.00 UPX
95633299,2021-09-30T08:38:38.500,79520616529774,qp2dsg3kpzcw,20.00 UPX
95633378,2021-09-30T08:39:04.000,79520616529774,qp2dsg3kpzcw,20.00 UPX
95633400,2021-09-30T08:39:19.000,79520616529774,qp2dsg3kpzcw,20.00 UPX
95633421,2021-09-30T08:39:29.000,79520616529774,qp2dsg3kpzcw,20.00 UPX
95636941,2021-09-30T09:01:01.000,78897980593015,xkhnwh5fuhlt,10.00 UPX
95648162,2021-09-30T09:43:30.000,79520616529774,lt3ee5gxdsgq,20.00 UPX
95719169,2021-09-30T14:08:50.000,81856693908761,vzhuvpo3xyge,5.00 UPX
95719215,2021-09-30T14:09:04.000,81856693908761,vzhuvpo3xyge,5.00 UPX
95719244,2021-09-30T14:09:11.000,81856693908761,vzhuvpo3xyge,5.00 UPX
95729704,2021-09-30T14:45:50.000,78053214267194,pmixp24cyddq,10.00 UPX
95731348,2021-09-30T14:52:54.500,81356145919400,dmbb4shorvre,20.00 UPX
95731461,2021-09-30T14:53:32.000,81356145919400,dmbb4shorvre,20.00 UPX
95732474,2021-09-30T14:57:48.000,79520616529774,hllonjgu1zyv,20.00 UPX
95745189,2021-09-30T15:20:54.000,82107328554437,vjcnzwd2u35m,20.00 UPX
95745490,2021-09-30T15:21:32.500,82107328554437,vjcnzwd2u35m,20.00 UPX
95745552,2021-09-30T15:21:42.000,82107328554437,vjcnzwd2u35m,20.00 UPX
95771392,2021-09-30T16:24:42.500,79520616529774,ykho2rpjjuab,20.00 UPX
95771468,2021-09-30T16:24:57.500,79520616529774,ykho2rpjjuab,20.00 UPX
95771522,2021-09-30T16:25:05.500,79520616529774,ykho2rpjjuab,20.00 UPX
95775941,2021-09-30T16:36:14.000,79520616529774,qp2dsg3kpzcw,20.00 UPX
95776013,2021-09-30T16:36:30.000,79520616529774,qp2dsg3kpzcw,20.00 UPX
95776147,2021-09-30T16:36:55.000,79520616529774,qp2dsg3kpzcw,20.00 UPX
95778356,2021-09-30T16:44:10.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95778471,2021-09-30T16:44:25.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95778509,2021-09-30T16:44:35.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95778536,2021-09-30T16:44:40.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95778560,2021-09-30T16:44:46.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95778576,2021-09-30T16:44:54.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95778602,2021-09-30T16:44:58.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95779616,2021-09-30T16:48:26.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95779719,2021-09-30T16:48:42.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95779737,2021-09-30T16:48:48.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95779770,2021-09-30T16:48:57.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95779796,2021-09-30T16:49:06.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95779819,2021-09-30T16:49:14.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95779843,2021-09-30T16:49:20.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95782393,2021-09-30T16:58:44.500,78053214267194,detakdakbtrm,10.00 UPX
95782412,2021-09-30T16:58:52.500,78053214267194,detakdakbtrm,10.00 UPX
95782449,2021-09-30T16:58:58.500,78053214267194,detakdakbtrm,10.00 UPX
95782485,2021-09-30T16:59:08.000,78053214267194,detakdakbtrm,10.00 UPX
95782553,2021-09-30T16:59:21.000,78053214267194,detakdakbtrm,10.00 UPX
95782850,2021-09-30T17:00:03.000,79520616529774,rla1kcg2bie5,20.00 UPX
95813824,2021-09-30T18:30:30.000,78053214267194,lseaszyufygi,10.00 UPX
95814148,2021-09-30T18:30:44.000,78053214267194,lseaszyufygi,10.00 UPX
95814440,2021-09-30T18:31:02.500,78053214267194,lseaszyufygi,10.00 UPX
95820382,2021-09-30T18:50:08.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95820570,2021-09-30T18:50:30.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95820642,2021-09-30T18:50:42.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95820682,2021-09-30T18:50:48.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95820737,2021-09-30T18:50:54.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95820799,2021-09-30T18:51:03.000,81333278573795,er4y3v5ffmdc,10.00 UPX
95820832,2021-09-30T18:51:09.500,81333278573795,er4y3v5ffmdc,10.00 UPX
95826100,2021-09-30T19:04:37.500,81378912598000,yqamibsvxtdt,40.00 UPX
95826714,2021-09-30T19:06:27.500,82107328554437,xgzunj2ynjsu,20.00 UPX
95826777,2021-09-30T19:06:39.000,82107328554437,xgzunj2ynjsu,20.00 UPX
95826813,2021-09-30T19:06:48.000,82107328554437,xgzunj2ynjsu,20.00 UPX
95826866,2021-09-30T19:06:56.000,82107328554437,xgzunj2ynjsu,20.00 UPX
95833304,2021-09-30T19:26:05.500,78053214267194,d5zlpvh1n45x,10.00 UPX
95833372,2021-09-30T19:26:15.000,78053214267194,d5zlpvh1n45x,10.00 UPX
95833404,2021-09-30T19:26:21.500,78053214267194,d5zlpvh1n45x,10.00 UPX
95902648,2021-09-30T23:01:23.000,79566619660565,zjt1xohk2yc4,20.00 UPX
95902707,2021-09-30T23:01:35.000,79566619660565,zjt1xohk2yc4,20.00 UPX
95902791,2021-09-30T23:01:56.500,79566619660565,zjt1xohk2yc4,20.00 UPX
95907739,2021-09-30T23:19:21.500,82107328554437,y5qtrqve3m2g,20.00 UPX
95938091,2021-10-01T01:06:26.500,81333278573795,lbanihjhdt2s,10.00 UPX
95939739,2021-10-01T01:13:42.000,81333278573795,lbanihjhdt2s,10.00 UPX
95954473,2021-10-01T02:11:32.500,81356145919400,sgqz4btyel2k,20.00 UPX
95954542,2021-10-01T02:11:52.000,81356145919400,sgqz4btyel2k,20.00 UPX
95954606,2021-10-01T02:12:06.500,81356145919400,sgqz4btyel2k,20.00 UPX
95982166,2021-10-01T04:00:51.000,79520616529774,lt3ee5gxdsgq,20.00 UPX
95984798,2021-10-01T04:13:15.000,78053214267194,pmixp24cyddq,10.00 UPX
95987084,2021-10-01T04:24:51.000,81356145919400,tmfjvn1nqny1,20.00 UPX
95996310,2021-10-01T05:13:36.500,82107328554437,lyoxao4eq3e1,20.00 UPX
95996358,2021-10-01T05:13:52.500,82107328554437,lyoxao4eq3e1,20.00 UPX
95996388,2021-10-01T05:14:06.000,82107328554437,lyoxao4eq3e1,20.00 UPX
96003486,2021-10-01T05:49:31.000,79520616529774,atasxn2kbxjd,20.00 UPX
96009375,2021-10-01T06:13:30.500,81356145919400,tmfjvn1nqny1,20.00 UPX
96027870,2021-10-01T07:39:12.500,81333278573795,rbivytjdmszq,10.00 UPX
96027897,2021-10-01T07:39:26.500,81333278573795,rbivytjdmszq,10.00 UPX
96027919,2021-10-01T07:39:32.000,81333278573795,rbivytjdmszq,10.00 UPX
96027979,2021-10-01T07:39:38.500,81333278573795,rbivytjdmszq,10.00 UPX
96039231,2021-10-01T08:42:30.000,78897980593015,xkhnwh5fuhlt,10.00 UPX
96039344,2021-10-01T08:43:14.500,78897980593015,jgctzdrhj5qm,10.00 UPX
96039399,2021-10-01T08:43:25.500,78897980593015,jgctzdrhj5qm,10.00 UPX
96039436,2021-10-01T08:43:31.500,78897980593015,jgctzdrhj5qm,10.00 UPX
96048173,2021-10-01T09:27:10.500,78053214267194,kqdxpyehigqt,10.00 UPX
96048216,2021-10-01T09:27:30.000,78053214267194,kqdxpyehigqt,10.00 UPX
96048234,2021-10-01T09:27:37.000,78053214267194,kqdxpyehigqt,10.00 UPX
96069793,2021-10-01T11:12:37.500,81356145919400,cpu4eouqs1p4,20.00 UPX
96069843,2021-10-01T11:12:54.000,81356145919400,cpu4eouqs1p4,20.00 UPX
96086101,2021-10-01T12:18:27.000,81333278573795,rmh2ikwpmt14,10.00 UPX
96086803,2021-10-01T12:20:32.000,81333278573795,rmh2ikwpmt14,10.00 UPX
96086985,2021-10-01T12:21:04.000,81333278573795,rmh2ikwpmt14,10.00 UPX
96087543,2021-10-01T12:23:06.000,81333278573795,rmh2ikwpmt14,10.00 UPX
96090696,2021-10-01T12:33:36.500,81333278573795,rmh2ikwpmt14,10.00 UPX
96090733,2021-10-01T12:33:45.000,81333278573795,rmh2ikwpmt14,10.00 UPX
96090838,2021-10-01T12:34:07.500,81333278573795,rmh2ikwpmt14,10.00 UPX
96091568,2021-10-01T12:36:45.500,81333278573795,rmh2ikwpmt14,10.00 UPX
96091612,2021-10-01T12:36:54.000,81333278573795,rmh2ikwpmt14,10.00 UPX
96091667,2021-10-01T12:37:00.500,81333278573795,rmh2ikwpmt14,10.00 UPX
96091873,2021-10-01T12:37:48.000,81333278573795,rmh2ikwpmt14,10.00 UPX
96091981,2021-10-01T12:38:07.500,81333278573795,rmh2ikwpmt14,10.00 UPX
96094041,2021-10-01T12:45:18.500,81333278573795,rmh2ikwpmt14,10.00 UPX
96097932,2021-10-01T12:59:16.000,78897980593015,go4brwh5yiwk,10.00 UPX
96111873,2021-10-01T13:47:13.500,81333278573795,rmh2ikwpmt14,10.00 UPX
96112684,2021-10-01T13:50:24.000,81333278573795,rmh2ikwpmt14,10.00 UPX
96142169,2021-10-01T15:20:16.500,79566619660565,ftv2couei5eu,20.00 UPX
96142314,2021-10-01T15:20:31.500,79566619660565,ftv2couei5eu,20.00 UPX
96142351,2021-10-01T15:20:38.500,79566619660565,ftv2couei5eu,20.00 UPX
96142393,2021-10-01T15:20:45.500,79566619660565,ftv2couei5eu,20.00 UPX
96142451,2021-10-01T15:20:52.000,79566619660565,ftv2couei5eu,20.00 UPX
96142520,2021-10-01T15:20:59.500,79566619660565,ftv2couei5eu,20.00 UPX
96142567,2021-10-01T15:21:06.500,79566619660565,ftv2couei5eu,20.00 UPX
96142599,2021-10-01T15:21:13.000,79566619660565,ftv2couei5eu,20.00 UPX
96142626,2021-10-01T15:21:19.000,79566619660565,ftv2couei5eu,20.00 UPX
96142690,2021-10-01T15:21:27.500,79566619660565,ftv2couei5eu,20.00 UPX
96184594,2021-10-01T17:20:10.500,82107328554437,vjcnzwd2u35m,20.00 UPX
96184655,2021-10-01T17:20:26.000,82107328554437,vjcnzwd2u35m,20.00 UPX
96184717,2021-10-01T17:20:37.500,82107328554437,vjcnzwd2u35m,20.00 UPX
96188922,2021-10-01T17:33:06.500,81356145919400,ry1nwbz1r34t,20.00 UPX
96194059,2021-10-01T17:53:04.500,79520616529774,qibeghnb332z,20.00 UPX
96194600,2021-10-01T17:55:16.000,79520616529774,qibeghnb332z,20.00 UPX
96195232,2021-10-01T17:58:00.500,79520616529774,qibeghnb332z,20.00 UPX
96217824,2021-10-01T19:02:48.000,81356145919400,srkahqgu5gh4,20.00 UPX
96234059,2021-10-01T19:48:48.000,82107328554437,yuaqydyoj5js,20.00 UPX
96239001,2021-10-01T20:01:27.000,78053214267194,d5zlpvh1n45x,10.00 UPX
96239098,2021-10-01T20:01:41.000,78053214267194,d5zlpvh1n45x,10.00 UPX
96239142,2021-10-01T20:01:47.000,78053214267194,d5zlpvh1n45x,10.00 UPX
96264901,2021-10-01T21:22:13.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96265167,2021-10-01T21:23:01.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96265232,2021-10-01T21:23:10.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96265462,2021-10-01T21:24:06.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96265481,2021-10-01T21:24:12.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96265513,2021-10-01T21:24:18.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96265540,2021-10-01T21:24:26.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96265569,2021-10-01T21:24:38.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96277466,2021-10-01T22:04:58.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96277636,2021-10-01T22:05:30.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96277761,2021-10-01T22:06:04.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96277796,2021-10-01T22:06:14.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96277880,2021-10-01T22:06:30.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96277920,2021-10-01T22:06:37.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96278040,2021-10-01T22:07:06.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96278102,2021-10-01T22:07:19.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96279910,2021-10-01T22:14:03.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96280118,2021-10-01T22:14:54.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96280182,2021-10-01T22:15:12.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96280272,2021-10-01T22:15:32.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96287876,2021-10-01T22:41:43.000,81356145919400,cpu4eouqs1p4,20.00 UPX
96288026,2021-10-01T22:42:14.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96288138,2021-10-01T22:42:47.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96327691,2021-10-02T01:23:58.000,79566619660565,duscbrkhyyx5,20.00 UPX
96327729,2021-10-02T01:24:13.500,79566619660565,duscbrkhyyx5,20.00 UPX
96327768,2021-10-02T01:24:26.000,79566619660565,duscbrkhyyx5,20.00 UPX
96344220,2021-10-02T02:41:39.500,81333278573795,lbanihjhdt2s,10.00 UPX
96371704,2021-10-02T04:41:26.000,78053214267194,lseaszyufygi,10.00 UPX
96371759,2021-10-02T04:41:40.500,78053214267194,lseaszyufygi,10.00 UPX
96371777,2021-10-02T04:41:50.000,78053214267194,lseaszyufygi,10.00 UPX
96405669,2021-10-02T07:30:22.000,81356145919400,dbmmlfj5pbra,20.00 UPX
96405969,2021-10-02T07:31:00.500,81356145919400,dbmmlfj5pbra,20.00 UPX
96412228,2021-10-02T08:05:29.500,78053214267194,b5ricy1drxpq,10.00 UPX
96412278,2021-10-02T08:05:43.500,78053214267194,b5ricy1drxpq,10.00 UPX
96412309,2021-10-02T08:05:50.500,78053214267194,b5ricy1drxpq,10.00 UPX
96425155,2021-10-02T09:12:43.000,78897980593015,jgctzdrhj5qm,10.00 UPX
96425195,2021-10-02T09:13:06.000,78897980593015,jgctzdrhj5qm,10.00 UPX
96425229,2021-10-02T09:13:11.000,78897980593015,jgctzdrhj5qm,10.00 UPX
96425337,2021-10-02T09:13:41.500,78897980593015,jgctzdrhj5qm,10.00 UPX
96425364,2021-10-02T09:13:50.000,78897980593015,jgctzdrhj5qm,10.00 UPX
96432419,2021-10-02T09:48:18.000,78897980593015,xkhnwh5fuhlt,10.00 UPX
96454221,2021-10-02T11:39:16.500,81378912598000,ruckwz4mcsdh,40.00 UPX
96454359,2021-10-02T11:39:54.000,81378912598000,ruckwz4mcsdh,40.00 UPX
96492557,2021-10-02T14:01:13.500,78053214267194,hpwfkfqwjdco,10.00 UPX
96504007,2021-10-02T14:41:29.000,78897980593015,yszwr34bs4uw,10.00 UPX
96531610,2021-10-02T16:08:14.500,79520616529774,hllonjgu1zyv,20.00 UPX
96548105,2021-10-02T16:49:13.000,79520616529774,lt3ee5gxdsgq,20.00 UPX
96576450,2021-10-02T18:02:09.000,78053214267194,detakdakbtrm,10.00 UPX
96576565,2021-10-02T18:02:27.000,78053214267194,detakdakbtrm,10.00 UPX
96576596,2021-10-02T18:02:32.500,78053214267194,detakdakbtrm,10.00 UPX
96576678,2021-10-02T18:02:43.000,78053214267194,detakdakbtrm,10.00 UPX
96629236,2021-10-02T20:25:51.000,82107328554437,vjcnzwd2u35m,20.00 UPX
96629308,2021-10-02T20:26:07.000,82107328554437,vjcnzwd2u35m,20.00 UPX
96629373,2021-10-02T20:26:15.500,82107328554437,vjcnzwd2u35m,20.00 UPX
96651220,2021-10-02T21:22:43.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96651552,2021-10-02T21:23:39.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96651624,2021-10-02T21:23:48.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96651840,2021-10-02T21:24:22.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96652523,2021-10-02T21:25:54.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96652681,2021-10-02T21:26:20.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96652729,2021-10-02T21:26:31.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96652872,2021-10-02T21:26:48.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96652933,2021-10-02T21:27:00.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96664115,2021-10-02T21:54:04.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96664284,2021-10-02T21:54:48.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96664477,2021-10-02T21:55:46.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96664517,2021-10-02T21:55:56.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96664559,2021-10-02T21:56:06.500,78053214267194,iwxrgs2xhzpf,10.00 UPX
96664619,2021-10-02T21:56:19.000,78053214267194,iwxrgs2xhzpf,10.00 UPX
96672973,2021-10-02T22:26:10.500,81356145919400,sgqz4btyel2k,20.00 UPX
96673202,2021-10-02T22:27:00.000,81356145919400,sgqz4btyel2k,20.00 UPX
96673496,2021-10-02T22:27:41.500,81356145919400,sgqz4btyel2k,20.00 UPX
96720039,2021-10-03T01:00:47.000,78053214267194,hpwfkfqwjdco,10.00 UPX
96813227,2021-10-03T08:45:41.500,79520616529774,lt3ee5gxdsgq,20.00 UPX
96819237,2021-10-03T09:09:50.500,78897980593015,xkhnwh5fuhlt,10.00 UPX
96832753,2021-10-03T10:12:52.500,81356145919400,srkahqgu5gh4,20.00 UPX
96840965,2021-10-03T10:57:06.000,78053214267194,pmixp24cyddq,10.00 UPX
96842369,2021-10-03T11:02:02.500,79520616529774,jtltkpuydmby,20.00 UPX
96879354,2021-10-03T13:15:53.000,78053214267194,hpwfkfqwjdco,10.00 UPX
96903383,2021-10-03T14:20:35.000,78053214267194,bii4axrai412,10.00 UPX
